rmsd_ca,end_to_end,protein_lipid_sep,rg_ca,lipid_plane_dist,contacts,phi_avg,psi_avg,helix_fraction,phi12
2.909763282503496029e+00,2.219203284597715964e+01,7.771295691945890383e+01,9.675383590992190364e+00,5.952999877929687500e+01,3.000000000000000000e+00,-6.118169211178559408e+01,-1.149313034278645596e+01,8.000000000000000444e-01,-6.160452058324560909e+01
2.877067265705910870e+00,2.061220040788968788e+01,7.731055887462187570e+01,9.587144094216592194e+00,5.909000396728515625e+01,3.000000000000000000e+00,-6.461782932490662290e+01,-8.183429829881172068e+00,8.000000000000000444e-01,-5.642252922580384222e+01
3.102777578068846243e+00,2.330586788310581170e+01,7.596799446057808325e+01,9.619745068950967593e+00,6.110000228881835938e+01,3.000000000000000000e+00,-6.469303928464123032e+01,-9.544776975261063612e+00,7.714285714285714635e-01,-5.732491875698458728e+01
2.372932554742203237e+01,2.380350417029041665e+01,7.547570921227003282e+01,2.431544151212096949e+01,6.012000274658203125e+01,4.000000000000000000e+00,-6.001677170549014306e+01,-1.091359150192106142e+01,7.714285714285714635e-01,-6.207555262674562613e+01
2.880261998579628013e+01,7.845578751441419740e+01,7.259428243772296696e+01,3.213651299060698818e+01,5.880000305175781250e+01,4.000000000000000000e+00,-4.676040734953494393e+01,-1.147663768236334114e+01,7.142857142857143016e-01,-6.417153377035613460e+01
2.118677119245246132e+01,2.292387018209604221e+01,7.363286668026053405e+01,2.074537399418929340e+01,6.087000274658203125e+01,3.000000000000000000e+00,-6.032731257096688893e+01,-1.091097286480808748e+01,8.000000000000000444e-01,-6.400801291243232072e+01
2.351534298203999285e+01,2.325726425902703198e+01,7.315959897185499017e+01,2.409561445243721423e+01,6.181999969482421875e+01,4.000000000000000000e+00,-5.751217150192569250e+01,-1.347021185549766997e+01,8.000000000000000444e-01,-7.120648589102071924e+01
3.071579921148706926e+00,2.413942959055891535e+01,7.256009650817014744e+01,9.782055460155223869e+00,5.905000305175781250e+01,3.000000000000000000e+00,-6.436930582121304667e+01,-8.947711681859363608e+00,8.000000000000000444e-01,-8.405107424430588026e+01
2.975711417446898821e+00,2.439050407611447824e+01,7.339363050096285690e+01,9.611539731555996724e+00,5.631000137329101562e+01,3.000000000000000000e+00,-6.230615222719738000e+01,-1.065695870144672242e+01,8.000000000000000444e-01,-9.898540223152845385e+01
3.319248912915086613e+00,2.384526296984641647e+01,7.361044760092815409e+01,9.637176882573005088e+00,5.481000518798828125e+01,3.000000000000000000e+00,-6.201516551048477766e+01,-1.268330141774543662e+01,8.000000000000000444e-01,-8.007142532260915857e+01
3.203775606503482365e+00,2.376149094081339541e+01,7.221771907036901439e+01,9.746722450432175222e+00,5.867000198364257812e+01,2.000000000000000000e+00,-6.597328346208446703e+01,-8.105840748195841883e+00,7.714285714285714635e-01,-7.264523114827230188e+01
3.141512438913477645e+00,2.322393154353514788e+01,7.317794782208275706e+01,9.496524290023462100e+00,6.033000564575195312e+01,3.000000000000000000e+00,-6.416711103680026440e+01,-8.961998992343275461e+00,8.000000000000000444e-01,-5.737808200208014142e+01
3.014554362563897971e+00,2.177031039311863481e+01,7.433074648553781572e+01,9.415310638162326384e+00,6.188999938964843750e+01,1.000000000000000000e+00,-6.322469646679426347e+01,-9.384471906744456859e+00,7.714285714285714635e-01,-6.344992801725002352e+01
2.963164393387691664e+00,2.288136841609947325e+01,7.394969735524134080e+01,9.633087567010010233e+00,6.133000183105468750e+01,2.000000000000000000e+00,-6.095693234819282935e+01,-1.190382247720019748e+01,8.000000000000000444e-01,-7.557467724278623677e+01
2.873224419515797212e+00,2.295967588415821226e+01,7.246681400584037647e+01,9.668569748006161646e+00,6.096000289916992188e+01,4.000000000000000000e+00,-6.539248777904980159e+01,-9.178488383919487958e+00,7.428571428571428825e-01,-5.612182818124768602e+01
2.962632736274976253e+00,2.095832540372733988e+01,7.378604493747866400e+01,9.602742905416064900e+00,5.851000213623046875e+01,3.000000000000000000e+00,-6.663743358934378591e+01,-6.783052955533348083e+00,7.142857142857143016e-01,-5.467388021777532714e+01
3.044521555879877717e+00,2.192691403623673807e+01,7.518714004186806221e+01,9.566908000603751461e+00,5.853000259399414062e+01,3.000000000000000000e+00,-6.493669887654453987e+01,-9.972432912490551971e+00,7.714285714285714635e-01,-6.094759454191716941e+01
2.991828805263347935e+00,2.292712527269306477e+01,7.226816235332880467e+01,9.569732042498358737e+00,5.802000045776367188e+01,3.000000000000000000e+00,-6.394386610453686615e+01,-1.117955798406155665e+01,7.714285714285714635e-01,-6.063039450074526826e+01
3.141468811009646700e+00,2.244235919913929322e+01,7.051580826394490487e+01,9.629444540794953156e+00,5.840999984741210938e+01,4.000000000000000000e+00,-6.342676491900010660e+01,-9.896590124165609126e+00,8.000000000000000444e-01,-5.624852397675747540e+01
3.004490825324631409e+00,2.252260017100905287e+01,7.152382436329109794e+01,9.592024193376570196e+00,6.121000289916992188e+01,3.000000000000000000e+00,-6.279964275330405599e+01,-1.189997936743045592e+01,7.714285714285714635e-01,-5.454055504009788535e+01
2.928537025373240343e+00,2.307239249897699551e+01,7.358230281311656995e+01,9.757450136580375855e+00,5.999000167846679688e+01,3.000000000000000000e+00,-6.473499294430000361e+01,-9.749124281219435417e+00,8.000000000000000444e-01,-6.068679858195853427e+01
3.228146044419637484e+00,2.234208124508719351e+01,7.243897165272787220e+01,9.503785868648552793e+00,6.175000000000000000e+01,3.000000000000000000e+00,-6.425956733721410785e+01,-9.496644538893820098e+00,8.000000000000000444e-01,-6.331085056065358430e+01
3.089045694427746014e+00,2.195212578737298159e+01,7.233908124092978653e+01,9.328113336737363426e+00,6.211000442504882812e+01,5.000000000000000000e+00,-6.462029948161448090e+01,-8.674631199791837943e+00,8.000000000000000444e-01,-5.510389145694679769e+01
3.042756686521795206e+00,2.076630513102873010e+01,7.441178139202544628e+01,9.373661684362428304e+00,6.070999908447265625e+01,3.000000000000000000e+00,-6.190497230027634146e+01,-1.124494631897913344e+01,8.000000000000000444e-01,-6.708962954655504518e+01
3.040291762521971641e+00,2.026636380621287969e+01,7.393418132131803588e+01,9.398933768887667739e+00,6.192000579833984375e+01,6.000000000000000000e+00,-6.148654774303590642e+01,-1.066729574694131522e+01,8.285714285714286254e-01,-6.783272851101757794e+01
2.927159231576753395e+00,1.945218806082521823e+01,7.183318349606099673e+01,9.353176547422965115e+00,5.923000335693359375e+01,2.000000000000000000e+00,-6.566361914354592955e+01,-6.978412336799702409e+00,7.142857142857143016e-01,-7.333740282331261540e+01
3.015695431332389376e+00,2.092054048496828145e+01,7.084588336860738877e+01,9.412641003881496715e+00,5.991000366210937500e+01,4.000000000000000000e+00,-6.784443146481282838e+01,-5.990679712698523396e+00,7.142857142857143016e-01,-8.738164462738316729e+01
3.042582820263928234e+00,2.057203067902090154e+01,7.037957722997390420e+01,9.351475751415561533e+00,5.917000198364257812e+01,5.000000000000000000e+00,-6.103182175768561990e+01,-1.177259552548352772e+01,8.000000000000000444e-01,-5.999943061403248379e+01
3.013094466490969126e+00,2.168471716642043745e+01,7.005394636224927751e+01,9.341441460718462153e+00,5.873000335693359375e+01,4.000000000000000000e+00,-6.132229997608499161e+01,-1.130225699784716475e+01,8.000000000000000444e-01,-6.305455805128261915e+01
2.934106077556405623e+00,2.008957538249135055e+01,7.025429928350496311e+01,9.370165635879043720e+00,6.090999984741210938e+01,2.000000000000000000e+00,-6.483603595455250002e+01,-7.971540973404668939e+00,7.714285714285714635e-01,-7.585620459825510409e+01
3.277132681267361125e+00,1.999376288606477203e+01,7.205382977034020087e+01,9.365815235410707373e+00,6.244000244140625000e+01,2.000000000000000000e+00,-6.912131283540063009e+01,-2.936100217207464613e+00,6.857142857142857206e-01,-6.431720253389914888e+01
3.065859019583954126e+00,2.029357870898938998e+01,7.274344361679402482e+01,9.369381084570093776e+00,6.049000167846679688e+01,1.000000000000000000e+00,-6.427603931039388385e+01,-6.999086814884408092e+00,7.714285714285714635e-01,-6.193367512567898814e+01
1.549229554430370115e+01,2.097906010412490119e+01,7.326270420683977136e+01,1.605607073571813359e+01,5.824000549316406250e+01,1.000000000000000000e+00,-5.506374358403371616e+01,-1.234424541250648488e+01,8.000000000000000444e-01,-6.010768069626297461e+01
1.509504146864222740e+01,2.156562170953285928e+01,7.649540204111551134e+01,1.601225977850025117e+01,5.884000396728515625e+01,2.000000000000000000e+00,-5.769925898271308284e+01,-9.728818500060643970e+00,7.714285714285714635e-01,-7.879441897199018285e+01
3.040360059270139637e+00,2.169259284268866494e+01,7.367539452790477128e+01,9.416868425132328468e+00,5.816000366210937500e+01,1.000000000000000000e+00,-6.493110569519285491e+01,-9.268156712352327631e+00,7.714285714285714635e-01,-5.187204826325089613e+01
2.839304975167429301e+00,2.060569656342562439e+01,7.290498031186108108e+01,9.476635506609898840e+00,5.988000488281250000e+01,0.000000000000000000e+00,-6.040639190164593231e+01,-1.141476777656088970e+01,8.000000000000000444e-01,-6.532702924000273015e+01
3.123155881213367735e+00,2.103233147199607700e+01,7.128434213947302567e+01,9.486484980809381184e+00,6.123000335693359375e+01,0.000000000000000000e+00,-6.760083247782395688e+01,-7.657748742789349805e+00,7.714285714285714635e-01,-7.026798156377122950e+01
3.027156147464312053e+00,2.060777607357481855e+01,7.060308994268929439e+01,9.430671690213118907e+00,5.732000350952148438e+01,4.000000000000000000e+00,-6.585232844752503922e+01,-9.154938492452743048e+00,7.428571428571428825e-01,-6.945022877931972971e+01
2.857423504764494915e+00,2.040481454082449631e+01,7.323176183438215503e+01,9.419056602921831001e+00,5.934000396728515625e+01,0.000000000000000000e+00,-6.538727519557976109e+01,-7.712536406921244314e+00,8.000000000000000444e-01,-5.660732372622838682e+01
3.165664981421487223e+00,2.094576986311812661e+01,7.279477962131161917e+01,9.394566979768926629e+00,6.011000061035156250e+01,3.000000000000000000e+00,-6.614856724757177631e+01,-7.017224426860207309e+00,8.000000000000000444e-01,-6.025606542161482793e+01
3.173127395214311086e+00,2.228395331437958049e+01,7.293350694522590061e+01,9.672756935510964382e+00,6.061000442504882812e+01,0.000000000000000000e+00,-6.508006846429002223e+01,-9.174000341150694737e+00,7.428571428571428825e-01,-6.052802967609360962e+01
3.172398996040832753e+00,2.307324486109957462e+01,7.709663709009042520e+01,9.633197218213952695e+00,6.055000305175781250e+01,0.000000000000000000e+00,-6.712056637064300446e+01,-7.053902369708890951e+00,7.714285714285714635e-01,-7.045741678487073045e+01
2.974214468060449423e+00,2.139624951077889747e+01,7.378114231810432955e+01,9.467758710009947620e+00,5.895000457763671875e+01,1.000000000000000000e+00,-6.455535147842918775e+01,-9.227441154687099356e+00,7.714285714285714635e-01,-7.108964024842082097e+01
3.172451023712811846e+00,2.230360836980146999e+01,7.205412246516266350e+01,9.521789172161497561e+00,6.117000198364257812e+01,0.000000000000000000e+00,-6.532933167347918868e+01,-8.236799871422809005e+00,7.714285714285714635e-01,-8.838081867212385134e+01
3.177491282835507747e+00,2.329917418314149913e+01,7.190933102999032656e+01,9.700611314122030038e+00,5.834000015258789062e+01,1.000000000000000000e+00,-6.690079949904256296e+01,-5.976492552435386685e+00,7.428571428571428825e-01,-8.246512175782886800e+01
3.036864900831159453e+00,2.119817985264321081e+01,7.159692185766249395e+01,9.434069704602285000e+00,6.155000305175781250e+01,2.000000000000000000e+00,-6.378892599236359473e+01,-9.148693223568507449e+00,7.714285714285714635e-01,-5.818758274620552129e+01
3.002092413238168778e+00,2.173000631988018938e+01,7.296109849223621779e+01,9.502966370054698686e+00,6.171000671386718750e+01,3.000000000000000000e+00,-6.480317457152919758e+01,-8.809806166375311776e+00,7.714285714285714635e-01,-5.983602494766027036e+01
3.027827013269288603e+00,2.216325655795369087e+01,7.362573319509186831e+01,9.498043953863051669e+00,6.213000488281250000e+01,3.000000000000000000e+00,-6.282019633818132576e+01,-8.917362670697409399e+00,7.714285714285714635e-01,-6.590862084301456036e+01
2.924418416550446764e+00,2.181826188984042858e+01,7.205897137767045990e+01,9.575084430795731905e+00,6.060000610351562500e+01,1.000000000000000000e+00,-6.577574811529710530e+01,-8.645243453516325616e+00,7.714285714285714635e-01,-7.485725494157267690e+01
3.029574615705932672e+00,2.143640090292010214e+01,7.221115969614781704e+01,9.498959809159808643e+00,5.922000503540039062e+01,0.000000000000000000e+00,-6.581396248817935657e+01,-8.119846006413325767e+00,7.714285714285714635e-01,-1.008006281393618480e+02
3.006092487215441533e+00,2.038774098618630504e+01,7.304118462772071041e+01,9.450775173368622717e+00,5.829000473022460938e+01,2.000000000000000000e+00,-6.528542788301149358e+01,-7.484704069708255858e+00,7.714285714285714635e-01,-6.890162167067381915e+01
3.033478738310289025e+00,2.097387473782571377e+01,7.205842518013403719e+01,9.459518084769737101e+00,6.056999969482421875e+01,2.000000000000000000e+00,-6.602106437785154469e+01,-7.438877405208453197e+00,7.714285714285714635e-01,-7.760979504074009583e+01
3.418023077906355400e+00,2.216133266394311363e+01,7.044949120999883974e+01,9.656773742253616177e+00,6.051000213623046875e+01,3.000000000000000000e+00,-6.542149205971838910e+01,-8.674263004047999104e+00,7.428571428571428825e-01,-6.884599745786714209e+01
3.209820273642991495e+00,2.215554893125309732e+01,7.150617512777624540e+01,9.539242238279481256e+00,6.083000183105468750e+01,3.000000000000000000e+00,-6.961884382066874366e+01,-5.039770367211088065e+00,7.714285714285714635e-01,-8.113708295276360616e+01
3.285634427973386895e+00,2.436992178170646284e+01,6.956003496955338505e+01,9.751413681879290252e+00,5.981000518798828125e+01,4.000000000000000000e+00,-6.452026479331308906e+01,-8.581162958689400710e+00,8.000000000000000444e-01,-7.177940386754345070e+01
3.082483723308925061e+00,2.221740973870583602e+01,7.074465847823806541e+01,9.527007146394645076e+00,5.893000030517578125e+01,5.000000000000000000e+00,-6.154620346360574246e+01,-1.091826890622986213e+01,7.714285714285714635e-01,-6.403683095954490057e+01
3.217568414502910201e+00,2.313712350169225829e+01,7.247185261300228376e+01,9.472021655670936013e+00,6.034000396728515625e+01,3.000000000000000000e+00,-6.248207712545357140e+01,-1.061414652569474626e+01,7.714285714285714635e-01,-6.702909850486445009e+01
3.393940557869696395e+00,2.359111199455983865e+01,6.885900392395726044e+01,9.719069800042021257e+00,5.852000427246093750e+01,3.000000000000000000e+00,-6.833115661729708279e+01,-6.028144901351630836e+00,7.142857142857143016e-01,-7.393000018946089824e+01
3.122101631932118426e+00,2.263686351839789879e+01,7.486520190435305722e+01,9.561938717975218438e+00,5.855000305175781250e+01,4.000000000000000000e+00,-6.774510702373413551e+01,-7.429462293913327464e+00,7.428571428571428825e-01,-7.853007440745672341e+01
3.095459536588892391e+00,2.197990473781299059e+01,7.360476222659124801e+01,9.543805498709691193e+00,6.252000427246093750e+01,3.000000000000000000e+00,-6.688405390242967030e+01,-8.524263092775969497e+00,7.714285714285714635e-01,-6.409992531666034665e+01
3.018793435953377013e+00,2.187719446261286649e+01,7.412742627600218270e+01,9.487421342608451269e+00,6.118000411987304688e+01,2.000000000000000000e+00,-6.508882178475070646e+01,-9.439604682961245885e+00,8.000000000000000444e-01,-7.262131024162736992e+01
3.150116427537991370e+00,2.298213802292047347e+01,7.499777208044794463e+01,9.621294523386698216e+00,6.257000350952148438e+01,4.000000000000000000e+00,-6.788665610094298586e+01,-6.206145386117253082e+00,7.714285714285714635e-01,-6.651900583757314678e+01
3.132057139222800046e+00,2.274836410791328944e+01,7.217726171114802014e+01,9.610410597375105723e+00,5.991000366210937500e+01,1.000000000000000000e+00,-6.765975337812912471e+01,-8.217650993929092706e+00,7.714285714285714635e-01,-7.069243136287411744e+01
3.096161554469194943e+00,2.279302405423256417e+01,7.139439982731410339e+01,9.610282985010316636e+00,5.869000244140625000e+01,1.000000000000000000e+00,-6.466661090022597591e+01,-9.579664264214574843e+00,7.714285714285714635e-01,-5.800049348841130126e+01
3.176324423244847761e+00,2.272559001695184477e+01,7.230385458984422087e+01,9.648051226490771626e+00,5.691000366210937500e+01,2.000000000000000000e+00,-6.333699703956574467e+01,-1.020875908504382679e+01,8.000000000000000444e-01,-6.023160075908452171e+01
2.954407278492334310e+00,2.216156263354027445e+01,7.574633706399770006e+01,9.630914838987063575e+00,6.054000473022460938e+01,2.000000000000000000e+00,-6.600613295680922477e+01,-8.953167324266701144e+00,7.714285714285714635e-01,-6.951848996144157411e+01
